Model,FPR,TPR,Threshold
Logistic Regression,0.5621135469364812,0.9815398469158036,0.14810589694589266
Logistic Regression,0.5744800449690838,0.9815398469158036,0.1447569552216792
Logistic Regression,0.5744800449690838,0.9819900945520036,0.14428592040611016
Logistic Regression,0.5750421585160203,0.9819900945520036,0.14416073715149622
Logistic Regression,0.5750421585160203,0.9824403421882035,0.14360716824726338
Logistic Regression,0.582911748173131,0.9824403421882035,0.14154348086613458
Logistic Regression,0.582911748173131,0.9833408374606033,0.14135597913669762
Logistic Regression,0.5857223159078134,0.9833408374606033,0.14108291046284407
Logistic Regression,0.5857223159078134,0.9837910850968032,0.14066548008996269
Logistic Regression,0.5868465430016864,0.9837910850968032,0.13962981434764618
Logistic Regression,0.5868465430016864,0.984691580369203,0.13912449554036854
Logistic Regression,0.5997751545812254,0.984691580369203,0.13469132804217993
Logistic Regression,0.5997751545812254,0.985141828005403,0.13467395934363713
Logistic Regression,0.6014614952220348,0.985141828005403,0.13399647557139927
Logistic Regression,0.6014614952220348,0.9855920756416029,0.13394731450695005
Logistic Regression,0.6070826306913997,0.9855920756416029,0.13226510347526096
Logistic Regression,0.6070826306913997,0.9860423232778028,0.13173293516703638
Logistic Regression,0.6166385609893198,0.9860423232778028,0.1291928522661048
Logistic Regression,0.6166385609893198,0.9864925709140027,0.12918273182892923
Logistic Regression,0.6183249016301293,0.9864925709140027,0.12889717121481087
Logistic Regression,0.6183249016301293,0.9869428185502026,0.12843564090820675
Logistic Regression,0.6216975829117481,0.9869428185502026,0.12774804743837775
Logistic Regression,0.6216975829117481,0.9873930661864025,0.12747801215484456
Logistic Regression,0.6228218100056211,0.9873930661864025,0.12709432157937367
Logistic Regression,0.6228218100056211,0.9882935614588023,0.1263099755955346
Logistic Regression,0.6346261944912872,0.9882935614588023,0.12276452633921241
Logistic Regression,0.6346261944912872,0.9887438090950023,0.12266582973321973
Logistic Regression,0.6419336706014614,0.9887438090950023,0.12030054260736776
Logistic Regression,0.6419336706014614,0.989644304367402,0.11990970863521744
Logistic Regression,0.6447442383361439,0.989644304367402,0.11910248501877885
Logistic Regression,0.6447442383361439,0.990094552003602,0.11905059985801784
Logistic Regression,0.6554243957279371,0.990094552003602,0.11566696181104734
Logistic Regression,0.6554243957279371,0.9905447996398019,0.11540515748604768
Logistic Regression,0.6582349634626194,0.9905447996398019,0.11503787211704833
Logistic Regression,0.6582349634626194,0.9909950472760019,0.11499978584650085
Logistic Regression,0.6621697582911749,0.9909950472760019,0.11343035948873692
Logistic Regression,0.6621697582911749,0.9914452949122017,0.11340583253971002
Logistic Regression,0.6672287802136031,0.9914452949122017,0.11173582459381695
Logistic Regression,0.6672287802136031,0.9918955425484016,0.11132978436377715
Logistic Regression,0.6784710511523327,0.9918955425484016,0.10823589819357277
Logistic Regression,0.6784710511523327,0.9923457901846016,0.10819183943547721
Logistic Regression,0.6852164137155705,0.9923457901846016,0.10647231000819876
Logistic Regression,0.6852164137155705,0.9927960378208014,0.10621914406977226
Logistic Regression,0.6874648679033165,0.9927960378208014,0.10499169505850955
Logistic Regression,0.6874648679033165,0.9936965330932013,0.10440695593887932
Logistic Regression,0.716132658797077,0.9936965330932013,0.09615341236319808
Logistic Regression,0.716132658797077,0.994597028365601,0.09590351387455336
Logistic Regression,0.7391793142214728,0.994597028365601,0.08819206105809407
Logistic Regression,0.7391793142214728,0.995047276001801,0.08782064824906236
Logistic Regression,0.7492973580663294,0.995047276001801,0.08491470146694403
Logistic Regression,0.7492973580663294,0.9954975236380009,0.08482830238204832
Logistic Regression,0.7526700393479483,0.9954975236380009,0.08438283665053334
Logistic Regression,0.7526700393479483,0.9959477712742009,0.08436257775341378
Logistic Regression,0.7594154019111861,0.9959477712742009,0.0817329143250541
Logistic Regression,0.7594154019111861,0.9963980189104007,0.08171405167734495
Logistic Regression,0.7734682405845981,0.9963980189104007,0.078636251738399
Logistic Regression,0.7734682405845981,0.9968482665466006,0.07854463600242964
Logistic Regression,0.7740303541315345,0.9968482665466006,0.07839540619457129
Logistic Regression,0.7740303541315345,0.9972985141828006,0.07834559960593633
Logistic Regression,0.7824620573355818,0.9972985141828006,0.07612418278250625
Logistic Regression,0.7824620573355818,0.9981990094552003,0.07568743808701196
Logistic Regression,0.8105677346824058,0.9981990094552003,0.06810502763170696
Logistic Regression,0.8105677346824058,0.9986492570914003,0.06804279247138795
Logistic Regression,0.8206857785272625,0.9986492570914003,0.06604597082214665
Logistic Regression,0.8206857785272625,0.9990995047276002,0.06597508325349868
Logistic Regression,0.8999437886453063,0.9990995047276002,0.048071743290186694
Logistic Regression,0.8999437886453063,0.9995497523638001,0.04799511405234605
Logistic Regression,0.9089376053962901,0.9995497523638001,0.04587661032243386
Logistic Regression,0.9089376053962901,1.0,0.04572980279305892
Logistic Regression,1.0,1.0,0.009529099871315772
KNN,0.0,0.0,inf
KNN,0.014052838673412029,0.259792886087348,1.0
KNN,0.014052838673412029,0.2669968482665466,0.9230228322105133
KNN,0.01461495222034851,0.2669968482665466,0.9228975232435841
KNN,0.01461495222034851,0.2719495722647456,0.9211678024919495
KNN,0.016301292861157952,0.2719495722647456,0.9209361681309444
KNN,0.016301292861157952,0.2764520486267447,0.9203804207233518
KNN,0.016863406408094434,0.2764520486267447,0.9203637053441237
KNN,0.016863406408094434,0.2791535344439442,0.9198011404809887
KNN,0.017425519955030916,0.2791535344439442,0.919733782908382
KNN,0.017425519955030916,0.28410625844214316,0.9192745891763313
KNN,0.017987633501967398,0.28410625844214316,0.919257907226873
KNN,0.017987633501967398,0.29671319225574067,0.9183105062830246
KNN,0.01854974704890388,0.29671319225574067,0.9182203363852025
KNN,0.01854974704890388,0.29986492570914003,0.9180533261656685
KNN,0.01911186059584036,0.29986492570914003,0.9180391418890236
KNN,0.01911186059584036,0.31517334533993696,0.9170096750404546
KNN,0.01967397414277684,0.31517334533993696,0.9169726393044536
KNN,0.01967397414277684,0.3214768122467357,0.9164287881396089
KNN,0.02023608768971332,0.3214768122467357,0.9164103514913224
KNN,0.02023608768971332,0.3304817649707339,0.9159994195346747
KNN,0.020798201236649803,0.3304817649707339,0.9159680678496188
KNN,0.020798201236649803,0.33363349842413326,0.9155524321988601
KNN,0.021360314783586284,0.33363349842413326,0.915533352148253
KNN,0.021360314783586284,0.3367852318775326,0.9152833938321494
KNN,0.021922428330522766,0.3367852318775326,0.9152663971040599
KNN,0.021922428330522766,0.3385862224223323,0.9151802317935195
KNN,0.022484541877459248,0.3385862224223323,0.9151615176675182
KNN,0.022484541877459248,0.3444394416929311,0.9144884682973045
KNN,0.02304665542439573,0.3444394416929311,0.914480547568464
KNN,0.02304665542439573,0.3489419180549302,0.9142838452727289
KNN,0.023608768971332208,0.3489419180549302,0.9142786322037065
KNN,0.023608768971332208,0.3565961278703287,0.9136810579504504
KNN,0.02417088251826869,0.3565961278703287,0.9136773248739494
KNN,0.02417088251826869,0.35974786132372805,0.913444888014067
KNN,0.02473299606520517,0.35974786132372805,0.9133870258110393
KNN,0.02473299606520517,0.3615488518685277,0.9131777141918588
KNN,0.025295109612141653,0.3615488518685277,0.9131663039740854
KNN,0.025295109612141653,0.3642503376857272,0.9129179822228944
KNN,0.025857223159078135,0.3642503376857272,0.9129107517008445
KNN,0.025857223159078135,0.3665015758667267,0.9128122436308906
KNN,0.026419336706014616,0.3665015758667267,0.9127957898858863
KNN,0.026419336706014616,0.375056280954525,0.9120183446680932
KNN,0.026981450252951095,0.375056280954525,0.9119730743637994
KNN,0.026981450252951095,0.37775776677172446,0.911791422553164
KNN,0.028105677346824058,0.37775776677172446,0.9117570126184614
KNN,0.028105677346824058,0.380009004952724,0.9115280606897521
KNN,0.02866779089376054,0.380009004952724,0.9114908248366347
KNN,0.02866779089376054,0.3845114813147231,0.9111816942837883
KNN,0.02922990444069702,0.3845114813147231,0.9111467772904817
KNN,0.02922990444069702,0.3876632147681225,0.9108204463779395
KNN,0.030916245081506463,0.3876632147681225,0.9107235959919309
KNN,0.030916245081506463,0.3926159387663215,0.9097882527369575
KNN,0.03316469926925239,0.3926159387663215,0.9096171459206678
KNN,0.03316469926925239,0.3939666816749212,0.9095140845061279
KNN,0.03372681281618887,0.3939666816749212,0.9094495615858605
KNN,0.03372681281618887,0.4061233678523188,0.9080592679435873
KNN,0.034288926363125354,0.4061233678523188,0.908025660186942
KNN,0.034288926363125354,0.40972534894191803,0.907010652121415
KNN,0.03485103991006183,0.40972534894191803,0.906975072615838
KNN,0.03485103991006183,0.4115263394867177,0.9068640754213696
KNN,0.03541315345699832,0.4115263394867177,0.9067919322189303
KNN,0.03541315345699832,0.425033768572715,0.9038460478018474
KNN,0.03653738055087127,0.425033768572715,0.9034709389176313
KNN,0.03653738055087127,0.4322377307519136,0.9009873616569052
KNN,0.03766160764474424,0.4322377307519136,0.9008165440481246
KNN,0.03766160764474424,0.4335884736605133,0.89994794811147
KNN,0.03822372119168072,0.4335884736605133,0.8998723946289191
KNN,0.03822372119168072,0.43674020711391265,0.8986241978632882
KNN,0.03934794828555368,0.43674020711391265,0.8980371214813884
KNN,0.03934794828555368,0.439891940567312,0.8967049050777965
KNN,0.039910061832490164,0.439891940567312,0.8965032153669366
KNN,0.039910061832490164,0.44079243583971184,0.8958274305775801
KNN,0.04047217537942664,0.44079243583971184,0.8953831114739685
KNN,0.04047217537942664,0.4488968932913102,0.8865869771236545
KNN,0.04103428892636313,0.4488968932913102,0.8855721201876522
KNN,0.04103428892636313,0.45475011256190906,0.8684689428660218
KNN,0.041596402473299605,0.45475011256190906,0.8611329893444003
KNN,0.041596402473299605,0.4556506078343089,0.8589620082045931
KNN,0.04215851602023609,0.4556506078343089,0.8561479470102512
KNN,0.04215851602023609,0.4565511031067087,0.8519102355724714
KNN,0.04272062956717257,0.4565511031067087,0.8514164080948903
KNN,0.04272062956717257,0.4570013507429086,0.8505055634575046
KNN,0.04328274311410905,0.4570013507429086,0.8503799179457665
KNN,0.04328274311410905,0.45880234128770825,0.8483304363718553
KNN,0.04384485666104553,0.45880234128770825,0.8481530549992801
KNN,0.04384485666104553,0.4633048176497073,0.8432723865995299
KNN,0.04440697020798201,0.4633048176497073,0.8432651109342886
KNN,0.04440697020798201,0.46375506528590726,0.8430600271808864
KNN,0.044969083754918496,0.46375506528590726,0.8422737996651802
KNN,0.044969083754918496,0.46420531292210715,0.8414961109977486
KNN,0.045531197301854974,0.46420531292210715,0.8412443589839754
KNN,0.045531197301854974,0.46780729401170645,0.8389809037864576
KNN,0.04609331084879146,0.46780729401170645,0.8388879901575994
KNN,0.04609331084879146,0.4687077892841063,0.8386398126708361
KNN,0.04665542439572794,0.4687077892841063,0.8386343646829981
KNN,0.04665542439572794,0.47185952273750564,0.8376847511686067
KNN,0.047217537942664416,0.47185952273750564,0.8373792530947594
KNN,0.047217537942664416,0.4754615038271049,0.8367342650968725
KNN,0.0477796514896009,0.4754615038271049,0.836475767675938
KNN,0.0477796514896009,0.48356596127870327,0.8343547594615801
KNN,0.04834176503653738,0.48356596127870327,0.8341903694504142
KNN,0.04834176503653738,0.48626744709590275,0.8334211238999217
KNN,0.048903878583473864,0.48626744709590275,0.8332901042882366
KNN,0.048903878583473864,0.4885186852769023,0.8330037404908397
KNN,0.04946599213041034,0.4885186852769023,0.832995958560094
KNN,0.04946599213041034,0.494822152183701,0.8318901107946096
KNN,0.05002810567734682,0.494822152183701,0.83185456465973
KNN,0.05002810567734682,0.49797388563710043,0.8311684138076201
KNN,0.050590219224283306,0.49797388563710043,0.8311350141456407
KNN,0.050590219224283306,0.5002251238180999,0.8305705598361044
KNN,0.051152332771219784,0.5002251238180999,0.8304038949627485
KNN,0.051152332771219784,0.5006753714542999,0.830354358077245
KNN,0.05227655986509275,0.5006753714542999,0.8302881834656507
KNN,0.05227655986509275,0.5078793336334985,0.8289549076579916
KNN,0.05283867341202923,0.5078793336334985,0.8289463386961055
KNN,0.05283867341202923,0.5092300765420982,0.8288811198724277
KNN,0.05340078695896571,0.5092300765420982,0.8288093601799245
KNN,0.05340078695896571,0.5168842863574966,0.8273986427823101
KNN,0.05396290050590219,0.5168842863574966,0.8273242012798545
KNN,0.05396290050590219,0.5204862674470959,0.8269723183102657
KNN,0.054525014052838675,0.5204862674470959,0.8269289183202221
KNN,0.054525014052838675,0.5254389914452949,0.8261043541414008
KNN,0.05508712759977515,0.5254389914452949,0.8260530569747202
KNN,0.05508712759977515,0.5258892390814949,0.8259396088346108
KNN,0.05564924114671164,0.5258892390814949,0.8258548379597085
KNN,0.05564924114671164,0.5272399819900946,0.8254405143792867
KNN,0.056211354693648116,0.5272399819900946,0.8253836746692195
KNN,0.056211354693648116,0.529941467807294,0.825144440333989
KNN,0.0567734682405846,0.529941467807294,0.8251330084675242
KNN,0.0567734682405846,0.5384961728950923,0.8234182004675189
KNN,0.05733558178752108,0.5384961728950923,0.8233704881129004
KNN,0.05733558178752108,0.5407474110760918,0.8229953357070795
KNN,0.05789769533445756,0.5407474110760918,0.8227290364452065
KNN,0.05789769533445756,0.5447996398018911,0.8219114793205767
KNN,0.05845980888139404,0.5447996398018911,0.8218493027249633
KNN,0.05845980888139404,0.5520036019810896,0.8203689516847121
KNN,0.05902192242833052,0.5520036019810896,0.8202317332699777
KNN,0.05902192242833052,0.5560558307068888,0.8197193222780791
KNN,0.059584035975267007,0.5560558307068888,0.8197081069948744
KNN,0.059584035975267007,0.5592075641602882,0.8190355954501912
KNN,0.060146149522203485,0.5592075641602882,0.8189703827596857
KNN,0.060146149522203485,0.5628095452498875,0.8182390345943726
KNN,0.06127037661607645,0.5628095452498875,0.8181609401263051
KNN,0.06127037661607645,0.5727149932462855,0.8154717303565563
KNN,0.061832490163012926,0.5727149932462855,0.8152855902364323
KNN,0.061832490163012926,0.5736154885186853,0.815230275746513
KNN,0.06239460370994941,0.5736154885186853,0.8151653590354171
KNN,0.06239460370994941,0.5781179648806843,0.8125523448926034
KNN,0.0629567172568859,0.5781179648806843,0.8125503279428482
KNN,0.0629567172568859,0.5835209365150833,0.8110109052756851
KNN,0.06351883080382237,0.5835209365150833,0.8109103491083388
KNN,0.06351883080382237,0.5880234128770824,0.8085610660986893
KNN,0.06408094435075885,0.5880234128770824,0.8083257825437827
KNN,0.06408094435075885,0.5916253939666817,0.80683213737239
KNN,0.06464305789769534,0.5916253939666817,0.8066027004749597
KNN,0.06464305789769534,0.5920756416028816,0.8061158655839088
KNN,0.06520517144463181,0.5920756416028816,0.8060376447179163
KNN,0.06520517144463181,0.5943268797838811,0.8052093683286649
KNN,0.0657672849915683,0.5943268797838811,0.8048752762208612
KNN,0.0657672849915683,0.595227375056281,0.8018185067408837
KNN,0.06632939853850478,0.595227375056281,0.8017588085661851
KNN,0.06632939853850478,0.5983791085096803,0.8002577442319996
KNN,0.06689151208544127,0.5983791085096803,0.8001482002388209
KNN,0.06689151208544127,0.6078343088698784,0.7898137004715384
KNN,0.06745362563237774,0.6078343088698784,0.789662405549715
KNN,0.06745362563237774,0.6114362899594777,0.7794042061153006
KNN,0.06801573917931422,0.6114362899594777,0.7778287345214637
KNN,0.06801573917931422,0.6159387663214768,0.7583128722963481
KNN,0.06857785272625071,0.6159387663214768,0.75798581911772
KNN,0.06857785272625071,0.6181900045024764,0.7561375924054933
KNN,0.06913996627318718,0.6181900045024764,0.7550274634521901
KNN,0.06913996627318718,0.6190904997748762,0.7545419141792422
KNN,0.06970207982012366,0.6190904997748762,0.7544900706011035
KNN,0.06970207982012366,0.6235929761368753,0.750106418042164
KNN,0.07026419336706015,0.6235929761368753,0.7500176538747549
KNN,0.07026419336706015,0.6307969383160739,0.7469213021918794
KNN,0.07082630691399663,0.6307969383160739,0.7468465936134238
KNN,0.07082630691399663,0.6312471859522738,0.7467970961551296
KNN,0.0713884204609331,0.6312471859522738,0.7467413554648862
KNN,0.0713884204609331,0.6330481764970733,0.7457722360876825
KNN,0.07195053400786959,0.6330481764970733,0.7455314539782475
KNN,0.07195053400786959,0.6492570914002701,0.7379212211201195
KNN,0.07251264755480608,0.6492570914002701,0.7378499967067532
KNN,0.07251264755480608,0.6542098153984691,0.7363634041393672
KNN,0.07307476110174255,0.6542098153984691,0.7361497353751802
KNN,0.07307476110174255,0.6560108059432688,0.7352704509300032
KNN,0.07419898819561552,0.6560108059432688,0.7347537580187989
KNN,0.07419898819561552,0.6564610535794687,0.7344610300534475
KNN,0.07532321528948847,0.6564610535794687,0.7342110945225976
KNN,0.07532321528948847,0.6573615488518685,0.7340628777807512
KNN,0.07644744238336144,0.6573615488518685,0.7334549043806909
KNN,0.07644744238336144,0.6587122917604683,0.732973773802696
KNN,0.07700955593029792,0.6587122917604683,0.7329074252921366
KNN,0.07700955593029792,0.6596127870328681,0.732707236105062
KNN,0.0775716694772344,0.6596127870328681,0.7326348018472074
KNN,0.0775716694772344,0.6618640252138677,0.7322376874943948
KNN,0.07813378302417089,0.6618640252138677,0.7319189560602161
KNN,0.07813378302417089,0.6690679873930662,0.7295969934672268
KNN,0.07869589657110736,0.6690679873930662,0.7295449869542711
KNN,0.07869589657110736,0.6695182350292661,0.729357742843057
KNN,0.07925801011804384,0.6695182350292661,0.729113159876909
KNN,0.07925801011804384,0.6753714542998649,0.7263921792289708
KNN,0.08038223721191681,0.6753714542998649,0.7261682391821026
KNN,0.08038223721191681,0.6771724448446645,0.7256756537664101
KNN,0.08094435075885328,0.6771724448446645,0.7255248880228392
KNN,0.08094435075885328,0.6798739306618641,0.7239832268785209
KNN,0.08150646430578977,0.6798739306618641,0.7231383908800613
KNN,0.08150646430578977,0.6807744259342638,0.7220302222447271
KNN,0.08206857785272625,0.6807744259342638,0.7220192693791009
KNN,0.08206857785272625,0.6816749212066636,0.7211762592118327
KNN,0.08263069139966273,0.6816749212066636,0.7210694013908164
KNN,0.08263069139966273,0.6830256641152634,0.7207377835522907
KNN,0.08319280494659921,0.6830256641152634,0.7205674972735497
KNN,0.08319280494659921,0.684826654660063,0.7199785860476356
KNN,0.0837549184935357,0.684826654660063,0.71966134150354
KNN,0.0837549184935357,0.6852769022962629,0.7195181647478942
KNN,0.08431703204047218,0.6852769022962629,0.7192175648724298
KNN,0.08431703204047218,0.6875281404772625,0.7184580428768624
KNN,0.08487914558740865,0.6875281404772625,0.7183476575978051
KNN,0.08487914558740865,0.6884286357496623,0.7175464049139881
KNN,0.08544125913434514,0.6884286357496623,0.7172521823655605
KNN,0.08544125913434514,0.6911301215668618,0.7154027757845198
KNN,0.08600337268128162,0.6911301215668618,0.7148091092734395
KNN,0.08600337268128162,0.6920306168392616,0.713757834429686
KNN,0.0865654862282181,0.6920306168392616,0.7123385266156003
KNN,0.0865654862282181,0.695182350292661,0.7079723598717756
KNN,0.08712759977515458,0.695182350292661,0.707648761345095
KNN,0.08712759977515458,0.6956325979288609,0.7073977764147866
KNN,0.08768971332209106,0.6956325979288609,0.7068039831811066
KNN,0.08768971332209106,0.7032868077442593,0.68034534871697
KNN,0.08825182686902755,0.7032868077442593,0.677778226846143
KNN,0.08825182686902755,0.7082395317424584,0.6692333010369872
KNN,0.08881394041596402,0.7082395317424584,0.6684201772848872
KNN,0.08881394041596402,0.7095902746510581,0.667098982192115
KNN,0.0893760539629005,0.7095902746510581,0.6661021624704031
KNN,0.0893760539629005,0.715443493921657,0.660742457292687
KNN,0.09050028105677346,0.715443493921657,0.6600239349202378
KNN,0.09050028105677346,0.7208464655560558,0.6557829493334628
KNN,0.09106239460370995,0.7208464655560558,0.6556953216551891
KNN,0.09106239460370995,0.7212967131922557,0.6554253310417821
KNN,0.09162450815064643,0.7212967131922557,0.6552852962532204
KNN,0.09162450815064643,0.7221972084646555,0.6546730895254703
KNN,0.09218662169758292,0.7221972084646555,0.6544439680854176
KNN,0.09218662169758292,0.7303016659162539,0.6498465832605775
KNN,0.09274873524451939,0.7303016659162539,0.6497112026497364
KNN,0.09274873524451939,0.7307519135524538,0.6496534003432279
KNN,0.09331084879145587,0.7307519135524538,0.6492920656292277
KNN,0.09331084879145587,0.7312021611886538,0.6491343962730263
KNN,0.09387296233839236,0.7312021611886538,0.6491255314041467
KNN,0.09387296233839236,0.7348041422782531,0.6479682757159678
KNN,0.09443507588532883,0.7348041422782531,0.6477586211024725
KNN,0.09443507588532883,0.7370553804592526,0.6472698744643548
KNN,0.09499718943226532,0.7370553804592526,0.6471514137879254
KNN,0.09499718943226532,0.7469608284556506,0.6426609256632702
KNN,0.09612141652613827,0.7469608284556506,0.642271836386803
KNN,0.09612141652613827,0.7474110760918505,0.641873936529937
KNN,0.09668353007307476,0.7474110760918505,0.6413179269592182
KNN,0.09668353007307476,0.7514633048176497,0.6389894004969184
KNN,0.09724564362001124,0.7514633048176497,0.638931676779313
KNN,0.09724564362001124,0.7523638000900496,0.6385892868466855
KNN,0.09780775716694773,0.7523638000900496,0.6378284326705433
KNN,0.09780775716694773,0.7555155335434489,0.6335244852024855
KNN,0.0983698707138842,0.7555155335434489,0.6328763480954885
KNN,0.0983698707138842,0.7559657811796489,0.6323227782105386
KNN,0.09893198426082069,0.7559657811796489,0.6319617953163028
KNN,0.09893198426082069,0.7636199909950473,0.6214285128404986
KNN,0.09949409780775717,0.7636199909950473,0.6201871539815869
KNN,0.09949409780775717,0.764970733903647,0.6197414674516167
KNN,0.10061832490163013,0.764970733903647,0.6196384290822209
KNN,0.10061832490163013,0.7681224673570464,0.6147991907698518
KNN,0.10118043844856661,0.7681224673570464,0.6140825578676239
KNN,0.10118043844856661,0.7712742008104457,0.6079766904590507
KNN,0.1017425519955031,0.7712742008104457,0.6060642748512959
KNN,0.1017425519955031,0.7739756866276452,0.6044444076181539
KNN,0.10286677908937605,0.7739756866276452,0.6018087877557479
KNN,0.10286677908937605,0.7775776677172445,0.5937218418671808
KNN,0.10342889263631254,0.7775776677172445,0.5905924302701188
KNN,0.10342889263631254,0.779828905898244,0.5792759837935991
KNN,0.10399100618324901,0.779828905898244,0.5792158879008037
KNN,0.10399100618324901,0.7811796488068438,0.5755996358467381
KNN,0.1045531197301855,0.7811796488068438,0.5750598430932998
KNN,0.1045531197301855,0.7843313822602431,0.5697105264941049
KNN,0.10511523327712198,0.7843313822602431,0.5693810726157512
KNN,0.10511523327712198,0.7865826204412427,0.5655259276048168
KNN,0.10567734682405847,0.7865826204412427,0.5652698205684352
KNN,0.10567734682405847,0.7901846015308419,0.5623180085487149
KNN,0.10623946037099494,0.7901846015308419,0.5622080660137764
KNN,0.10623946037099494,0.7919855920756416,0.5603610728194494
KNN,0.10680157391793142,0.7919855920756416,0.5594135269600486
KNN,0.10680157391793142,0.7942368302566412,0.5572058176843498
KNN,0.10736368746486791,0.7942368302566412,0.5570348765091636
KNN,0.10736368746486791,0.7973885637100405,0.5549485815111159
KNN,0.10792580101180438,0.7973885637100405,0.5548218387632067
KNN,0.10792580101180438,0.8000900495272399,0.5534573202442867
KNN,0.10848791455874086,0.8000900495272399,0.5529571776128028
KNN,0.10848791455874086,0.8036920306168392,0.5510925626374344
KNN,0.10905002810567735,0.8036920306168392,0.5505094509558061
KNN,0.10905002810567735,0.8081945069788383,0.5492248850984643
KNN,0.10961214165261383,0.8081945069788383,0.5491941367826694
KNN,0.10961214165261383,0.8090950022512382,0.5478703121731618
KNN,0.1101742551995503,0.8090950022512382,0.5473423435808019
KNN,0.1101742551995503,0.8117964880684376,0.5429435194806014
KNN,0.11073636874648679,0.8117964880684376,0.5423412307915338
KNN,0.11073636874648679,0.814948221521837,0.5393159424312304
KNN,0.11129848229342328,0.814948221521837,0.5375527919230778
KNN,0.11129848229342328,0.8167492120666366,0.5348503593284281
KNN,0.11186059584035975,0.8167492120666366,0.5347443989121028
KNN,0.11186059584035975,0.8180999549752364,0.5338478080593019
KNN,0.11242270938729623,0.8180999549752364,0.5333280363160163
KNN,0.11242270938729623,0.8221521837010356,0.5267265277566046
KNN,0.11298482293423272,0.8221521837010356,0.5266971265446314
KNN,0.11298482293423272,0.8230526789734354,0.5230211036020462
KNN,0.1135469364811692,0.8230526789734354,0.5215786631529796
KNN,0.1135469364811692,0.8316073840612337,0.48910588746615324
KNN,0.11410905002810567,0.8316073840612337,0.4883531369594987
KNN,0.11410905002810567,0.8338586222422333,0.4839980743204994
KNN,0.11467116357504216,0.8338586222422333,0.48323244578970964
KNN,0.11467116357504216,0.8370103556956326,0.4774722085023052
KNN,0.11523327712197864,0.8370103556956326,0.47696413257410775
KNN,0.11523327712197864,0.8419630796938317,0.4708784249884496
KNN,0.11579539066891512,0.8419630796938317,0.47055984600043343
KNN,0.11579539066891512,0.845114813147231,0.4674841711301041
KNN,0.1163575042158516,0.845114813147231,0.4670612288616503
KNN,0.1163575042158516,0.8478162989644304,0.464589052865909
KNN,0.11691961776278809,0.8478162989644304,0.4632785912657554
KNN,0.11691961776278809,0.8514182800540298,0.4578417471393061
KNN,0.11748173130972456,0.8514182800540298,0.4578228412338483
KNN,0.11748173130972456,0.8518685276902296,0.45747393053843793
KNN,0.11860595840359753,0.8518685276902296,0.4560385036254874
KNN,0.11860595840359753,0.8527690229626295,0.45557225881832897
KNN,0.11973018549747048,0.8527690229626295,0.45445923043755393
KNN,0.11973018549747048,0.8536695182350292,0.4542125246614569
KNN,0.12029229904440697,0.8536695182350292,0.4541296249294591
KNN,0.12029229904440697,0.8554705087798289,0.4529257469451911
KNN,0.12085441259134345,0.8554705087798289,0.45209746681647234
KNN,0.12085441259134345,0.859972985141828,0.4474208072392899
KNN,0.12141652613827993,0.859972985141828,0.4460576639693543
KNN,0.12141652613827993,0.8631247185952273,0.4413634694586593
KNN,0.12197863968521641,0.8631247185952273,0.4390822661199524
KNN,0.12197863968521641,0.864925709140027,0.4344239853644304
KNN,0.12310286677908938,0.864925709140027,0.4314087433790309
KNN,0.12310286677908938,0.8662764520486268,0.42503015438091385
KNN,0.12366498032602585,0.8662764520486268,0.42406506973092944
KNN,0.12366498032602585,0.8680774425934263,0.4196410823256141
KNN,0.12422709387296234,0.8680774425934263,0.41942848500604507
KNN,0.12422709387296234,0.8694281855020262,0.41249447303813
KNN,0.12478920741989882,0.8694281855020262,0.41232308520851907
KNN,0.12478920741989882,0.8707789284106259,0.408778998848045
KNN,0.1253513209668353,0.8707789284106259,0.4068419587038635
KNN,0.1253513209668353,0.8734804142278253,0.40321563570760055
KNN,0.1259134345137718,0.8734804142278253,0.40199066731251226
KNN,0.1259134345137718,0.8770823953174246,0.39060778821710124
KNN,0.12647554806070826,0.8770823953174246,0.38996037220534696
KNN,0.12647554806070826,0.8793336334984241,0.3859596451023018
KNN,0.12703766160764474,0.8793336334984241,0.3849231400077474
KNN,0.12703766160764474,0.8829356145880234,0.3811368865092637
KNN,0.12759977515458124,0.8829356145880234,0.38067399484380565
KNN,0.12759977515458124,0.8838361098604233,0.379554992619317
KNN,0.1281618887015177,0.8838361098604233,0.37934546895789706
KNN,0.1281618887015177,0.884736605132823,0.37857970449475004
KNN,0.12928611579539068,0.884736605132823,0.376702071711594
KNN,0.12928611579539068,0.885186852769023,0.3763028140360637
KNN,0.12984822934232715,0.885186852769023,0.3759171446551337
KNN,0.12984822934232715,0.8856371004052229,0.37567278372450386
KNN,0.1315345699831366,0.8856371004052229,0.3739353050117732
KNN,0.1315345699831366,0.8865375956776227,0.37264950447154865
KNN,0.13209668353007306,0.8865375956776227,0.37239325394690487
KNN,0.13209668353007306,0.8887888338586223,0.37112811909929266
KNN,0.13265879707700956,0.8887888338586223,0.3710518841263764
KNN,0.13265879707700956,0.8932913102206214,0.36597644285421393
KNN,0.13322091062394603,0.8932913102206214,0.3658431887099364
KNN,0.13322091062394603,0.8941918054930211,0.3652977425689124
KNN,0.13378302417088253,0.8941918054930211,0.3650669309555287
KNN,0.13378302417088253,0.895092300765421,0.36412858112622837
KNN,0.134345137717819,0.895092300765421,0.3639202086130194
